% Output generated by QOMET v1.5.0 beta (revision N/A)
% time from_node_id from_node_x from_node_y from_node_z to_node_id to_node_x to_node_y to_node_z distance Pr SNR FER num_retr op_rate bandwidth loss_rate delay jitter
0.000000 1 0.000000 0.000000 0.000000 2 0.000000 10.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.00 11000000.00 6116088.15 0.0000 3.3394 0.1608
0.004000 1 0.000000 0.000000 0.000000 2 0.008800 10.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.00 11000000.00 6116088.13 0.0000 3.3394 0.1608
0.008000 1 0.000000 0.000000 0.000000 2 0.017600 10.000000 0.000000 10.0000 -76.2128 23.7872 0.0003 0.00 11000000.00 6116088.08 0.0000 3.3394 0.1608
0.012000 1 0.000000 0.000000 0.000000 2 0.026400 10.000000 0.000000 10.0000 -76.2128 23.7872 0.0003 0.00 11000000.00 6116087.99 0.0000 3.3394 0.1608
0.016000 1 0.000000 0.000000 0.000000 2 0.035200 10.000000 0.000000 10.0001 -76.2129 23.7871 0.0003 0.00 11000000.00 6116087.86 0.0000 3.3394 0.1608
0.020000 1 0.000000 0.000000 0.000000 2 0.044000 10.000000 0.000000 10.0001 -76.2130 23.7870 0.0003 0.00 11000000.00 6116087.70 0.0000 3.3394 0.1608
0.024000 1 0.000000 0.000000 0.000000 2 0.052800 10.000000 0.000000 10.0001 -76.2131 23.7869 0.0003 0.00 11000000.00 6116087.51 0.0000 3.3394 0.1608
0.028000 1 0.000000 0.000000 0.000000 2 0.061600 10.000000 0.000000 10.0002 -76.2132 23.7868 0.0003 0.00 11000000.00 6116087.27 0.0000 3.3394 0.1608
0.032000 1 0.000000 0.000000 0.000000 2 0.070400 10.000000 0.000000 10.0002 -76.2133 23.7867 0.0003 0.00 11000000.00 6116087.00 0.0000 3.3394 0.1608
0.036000 1 0.000000 0.000000 0.000000 2 0.079200 10.000000 0.000000 10.0003 -76.2135 23.7865 0.0003 0.00 11000000.00 6116086.70 0.0000 3.3394 0.1608
0.040000 1 0.000000 0.000000 0.000000 2 0.088000 10.000000 0.000000 10.0004 -76.2137 23.7863 0.0003 0.00 11000000.00 6116086.35 0.0000 3.3394 0.1608
0.044000 1 0.000000 0.000000 0.000000 2 0.096800 10.000000 0.000000 10.0005 -76.2139 23.7861 0.0003 0.00 11000000.00 6116085.97 0.0000 3.3394 0.1608
0.048000 1 0.000000 0.000000 0.000000 2 0.105600 10.000000 0.000000 10.0006 -76.2141 23.7859 0.0003 0.00 11000000.00 6116085.56 0.0000 3.3394 0.1608
0.052000 1 0.000000 0.000000 0.000000 2 0.114400 10.000000 0.000000 10.0007 -76.2143 23.7857 0.0003 0.00 11000000.00 6116085.11 0.0000 3.3394 0.1608
0.056000 1 0.000000 0.000000 0.000000 2 0.123200 10.000000 0.000000 10.0008 -76.2146 23.7854 0.0003 0.00 11000000.00 6116084.62 0.0000 3.3394 0.1608
