% Output generated by QOMET v2.1.0 - deltaQ (revision 146)
% time from_id from_node_x from_node_y from_node_z to_id to_node_x to_node_y to_node_z distance Pr SNR FER num_retr op_rate bandwidth loss_rate delay jitter
0.29 0 0.000000 0.000000 0.000000 1 0.432000 10.000000 0.000000 10.0093 -76.2272 23.7728 0.0000 0.0000 11000000.00 6117997.87 0.0000 3.3390 0.1600
0.29 0 0.000000 0.000000 0.000000 1 0.438000 10.000000 0.000000 10.0096 -76.2279 23.7721 0.0000 0.0000 11000000.00 6117997.87 0.0000 3.3390 0.1600
0.30 0 0.000000 0.000000 0.000000 1 0.444000 10.000000 0.000000 10.0099 -76.2285 23.7715 0.0000 0.0000 11000000.00 6117997.87 0.0000 3.3390 0.1600
0.30 0 0.000000 0.000000 0.000000 1 0.450000 10.000000 0.000000 10.0101 -76.2291 23.7709 0.0000 0.0000 11000000.00 6117997.87 0.0000 3.3390 0.1600
0.30 0 0.000000 0.000000 0.000000 1 0.456000 10.000000 0.000000 10.0104 -76.2298 23.7702 0.0000 0.0000 11000000.00 6117997.87 0.0000 3.3390 0.1600
0.31 0 0.000000 0.000000 0.000000 1 0.462000 10.000000 0.000000 10.0107 -76.2305 23.7695 0.0000 0.0000 11000000.00 6117997.87 0.0000 3.3390 0.1600
0.31 0 0.000000 0.000000 0.000000 1 0.468000 10.000000 0.000000 10.0109 -76.2312 23.7688 0.0000 0.0000 11000000.00 6117997.87 0.0000 3.3390 0.1600
0.32 0 0.000000 0.000000 0.000000 1 0.474000 10.000000 0.000000 10.0112 -76.2318 23.7682 0.0000 0.0000 11000000.00 6117997.87 0.0000 3.3390 0.1600
0.32 0 0.000000 0.000000 0.000000 1 0.480000 10.000000 0.000000 10.0115 -76.2325 23.7675 0.0000 0.0000 11000000.00 6117997.87 0.0000 3.3390 0.1600
0.32 0 0.000000 0.000000 0.000000 1 0.486000 10.000000 0.000000 10.0118 -76.2332 23.7668 0.0000 0.0000 11000000.00 6117997.87 0.0000 3.3390 0.1600
0.33 0 0.000000 0.000000 0.000000 1 0.492000 10.000000 0.000000 10.0121 -76.2339 23.7661 0.0000 0.0000 11000000.00 6117997.87 0.0000 3.3390 0.1600
0.33 0 0.000000 0.000000 0.000000 1 0.498000 10.000000 0.000000 10.0124 -76.2347 23.7653 0.0000 0.0000 11000000.00 6117997.87 0.0000 3.3390 0.1600
0.34 0 0.000000 0.000000 0.000000 1 0.504000 10.000000 0.000000 10.0127 -76.2354 23.7646 0.0000 0.0000 11000000.00 6117997.87 0.0000 3.3390 0.1600
0.34 0 0.000000 0.000000 0.000000 1 0.510000 10.000000 0.000000 10.0130 -76.2361 23.7639 0.0000 0.0000 11000000.00 6117997.87 0.0000 3.3390 0.1600
0.34 0 0.000000 0.000000 0.000000 1 0.516000 10.000000 0.000000 10.0133 -76.2369 23.7631 0.0000 0.0000 11000000.00 6117997.87 0.0000 3.3390 0.1600
0.35 0 0.000000 0.000000 0.000000 1 0.522000 10.000000 0.000000 10.0136 -76.2376 23.7624 0.0000 0.0000 11000000.00 6117997.87 0.0000 3.3390 0.1600
0.35 0 0.000000 0.000000 0.000000 1 0.528000 10.000000 0.000000 10.0139 -76.2384 23.7616 0.0000 0.0000 11000000.00 6117997.87 0.0000 3.3390 0.1600
0.36 0 0.000000 0.000000 0.000000 1 0.534000 10.000000 0.000000 10.0142 -76.2392 23.7608 0.0000 0.0000 11000000.00 6117997.87 0.0000 3.3390 0.1600
0.36 0 0.000000 0.000000 0.000000 1 0.540000 10.000000 0.000000 10.0146 -76.2400 23.7600 0.0000 0.0000 11000000.00 6117997.87 0.0000 3.3390 0.1600
0.36 0 0.000000 0.000000 0.000000 1 0.546000 10.000000 0.000000 10.0149 -76.2407 23.7593 0.0000 0.0000 11000000.00 6117997.86 0.0000 3.3390 0.1600
0.37 0 0.000000 0.000000 0.000000 1 0.552000 10.000000 0.000000 10.0152 -76.2415 23.7585 0.0000 0.0000 11000000.00 6117997.86 0.0000 3.3390 0.1600
0.37 0 0.000000 0.000000 0.000000 1 0.558000 10.000000 0.000000 10.0156 -76.2423 23.7577 0.0000 0.0000 11000000.00 6117997.86 0.0000 3.3390 0.1600
0.38 0 0.000000 0.000000 0.000000 1 0.564000 10.000000 0.000000 10.0159 -76.2432 23.7568 0.0000 0.0000 11000000.00 6117997.86 0.0000 3.3390 0.1600
0.38 0 0.000000 0.000000 0.000000 1 0.570000 10.000000 0.000000 10.0162 -76.2440 23.7560 0.0000 0.0000 11000000.00 6117997.86 0.0000 3.3390 0.1600
0.38 0 0.000000 0.000000 0.000000 1 0.576000 10.000000 0.000000 10.0166 -76.2448 23.7552 0.0000 0.0000 11000000.00 6117997.86 0.0000 3.3390 0.1600
0.39 0 0.000000 0.000000 0.000000 1 0.582000 10.000000 0.000000 10.0169 -76.2457 23.7543 0.0000 0.0000 11000000.00 6117997.86 0.0000 3.3390 0.1600
0.39 0 0.000000 0.000000 0.000000 1 0.588000 10.000000 0.000000 10.0173 -76.2465 23.7535 0.0000 0.0000 11000000.00 6117997.86 0.0000 3.3390 0.1600
0.40 0 0.000000 0.000000 0.000000 1 0.594000 10.000000 0.000000 10.0176 -76.2474 23.7526 0.0000 0.0000 11000000.00 6117997.86 0.0000 3.3390 0.1600
0.40 0 0.000000 0.000000 0.000000 1 0.600000 10.000000 0.000000 10.0180 -76.2482 23.7518 0.0000 0.0000 11000000.00 6117997.86 0.0000 3.3390 0.1600
0.40 0 0.000000 0.000000 0.000000 1 0.606000 10.000000 0.000000 10.0183 -76.2491 23.7509 0.0000 0.0000 11000000.00 6117997.86 0.0000 3.3390 0.1600
0.41 0 0.000000 0.000000 0.000000 1 0.612000 10.000000 0.000000 10.0187 -76.2500 23.7500 0.0000 0.0000 11000000.00 6117997.86 0.0000 3.3390 0.1600
0.41 0 0.000000 0.000000 0.000000 1 0.618000 10.000000 0.000000 10.0191 -76.2509 23.7491 0.0000 0.0000 11000000.00 6117997.86 0.0000 3.3390 0.1600
0.42 0 0.000000 0.000000 0.000000 1 0.624000 10.000000 0.000000 10.0194 -76.2518 23.7482 0.0000 0.0000 11000000.00 6117997.86 0.0000 3.3390 0.1600
0.42 0 0.000000 0.000000 0.000000 1 0.630000 10.000000 0.000000 10.0198 -76.2527 23.7473 0.0000 0.0000 11000000.00 6117997.86 0.0000 3.3390 0.1600
0.42 0 0.000000 0.000000 0.000000 1 0.636000 10.000000 0.000000 10.0202 -76.2536 23.7464 0.0000 0.0000 11000000.00 6117997.86 0.0000 3.3390 0.1600
0.43 0 0.000000 0.000000 0.000000 1 0.642000 10.000000 0.000000 10.0206 -76.2546 23.7454 0.0000 0.0000 11000000.00 6117997.86 0.0000 3.3390 0.1600
0.43 0 0.000000 0.000000 0.000000 1 0.648000 10.000000 0.000000 10.0210 -76.2555 23.7445 0.0000 0.0000 11000000.00 6117997.86 0.0000 3.3390 0.1600
0.44 0 0.000000 0.000000 0.000000 1 0.654000 10.000000 0.000000 10.0214 -76.2564 23.7436 0.0000 0.0000 11000000.00 6117997.85 0.0000 3.3390 0.1600
0.44 0 0.000000 0.000000 0.000000 1 0.660000 10.000000 0.000000 10.0218 -76.2574 23.7426 0.0000 0.0000 11000000.00 6117997.85 0.0000 3.3390 0.1600
0.44 0 0.000000 0.000000 0.000000 1 0.666000 10.000000 0.000000 10.0222 -76.2584 23.7416 0.0000 0.0000 11000000.00 6117997.85 0.0000 3.3390 0.1600
0.45 0 0.000000 0.000000 0.000000 1 0.672000 10.000000 0.000000 10.0226 -76.2593 23.7407 0.0000 0.0000 11000000.00 6117997.85 0.0000 3.3390 0.1600
0.45 0 0.000000 0.000000 0.000000 1 0.678000 10.000000 0.000000 10.0230 -76.2603 23.7397 0.0000 0.0000 11000000.00 6117997.85 0.0000 3.3390 0.1600
0.46 0 0.000000 0.000000 0.000000 1 0.684000 10.000000 0.000000 10.0234 -76.2613 23.7387 0.0000 0.0000 11000000.00 6117997.85 0.0000 3.3390 0.1600
0.46 0 0.000000 0.000000 0.000000 1 0.690000 10.000000 0.000000 10.0238 -76.2623 23.7377 0.0000 0.0000 11000000.00 6117997.85 0.0000 3.3390 0.1600
0.46 0 0.000000 0.000000 0.000000 1 0.696000 10.000000 0.000000 10.0242 -76.2633 23.7367 0.0000 0.0000 11000000.00 6117997.85 0.0000 3.3390 0.1600
0.47 0 0.000000 0.000000 0.000000 1 0.702000 10.000000 0.000000 10.0246 -76.2643 23.7357 0.0000 0.0000 11000000.00 6117997.85 0.0000 3.3390 0.1600
0.47 0 0.000000 0.000000 0.000000 1 0.708000 10.000000 0.000000 10.0250 -76.2653 23.7347 0.0000 0.0000 11000000.00 6117997.85 0.0000 3.3390 0.1600
