% Output generated by QOMET v1.5.0 beta (revision N/A)
% time from_node_id from_node_x from_node_y from_node_z to_node_id to_node_x to_node_y to_node_z distance Pr SNR FER num_retr op_rate bandwidth loss_rate delay jitter
0.000000 1 0.000000 0.000000 0.000000 2 0.000000 10.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.00 11000000.00 6116088.15 0.0000 3.3394 0.1608
0.004000 1 0.000000 0.000000 0.000000 2 0.007200 10.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.00 11000000.00 6116088.14 0.0000 3.3394 0.1608
0.008000 1 0.000000 0.000000 0.000000 2 0.014400 10.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.00 11000000.00 6116088.10 0.0000 3.3394 0.1608
0.012000 1 0.000000 0.000000 0.000000 2 0.021600 10.000000 0.000000 10.0000 -76.2128 23.7872 0.0003 0.00 11000000.00 6116088.04 0.0000 3.3394 0.1608
0.016000 1 0.000000 0.000000 0.000000 2 0.028800 10.000000 0.000000 10.0000 -76.2128 23.7872 0.0003 0.00 11000000.00 6116087.96 0.0000 3.3394 0.1608
0.020000 1 0.000000 0.000000 0.000000 2 0.036000 10.000000 0.000000 10.0001 -76.2129 23.7871 0.0003 0.00 11000000.00 6116087.85 0.0000 3.3394 0.1608
0.024000 1 0.000000 0.000000 0.000000 2 0.043200 10.000000 0.000000 10.0001 -76.2129 23.7871 0.0003 0.00 11000000.00 6116087.72 0.0000 3.3394 0.1608
0.028000 1 0.000000 0.000000 0.000000 2 0.050400 10.000000 0.000000 10.0001 -76.2130 23.7870 0.0003 0.00 11000000.00 6116087.56 0.0000 3.3394 0.1608
0.032000 1 0.000000 0.000000 0.000000 2 0.057600 10.000000 0.000000 10.0002 -76.2131 23.7869 0.0003 0.00 11000000.00 6116087.38 0.0000 3.3394 0.1608
0.036000 1 0.000000 0.000000 0.000000 2 0.064800 10.000000 0.000000 10.0002 -76.2132 23.7868 0.0003 0.00 11000000.00 6116087.18 0.0000 3.3394 0.1608
0.040000 1 0.000000 0.000000 0.000000 2 0.072000 10.000000 0.000000 10.0003 -76.2134 23.7866 0.0003 0.00 11000000.00 6116086.95 0.0000 3.3394 0.1608
0.044000 1 0.000000 0.000000 0.000000 2 0.079200 10.000000 0.000000 10.0003 -76.2135 23.7865 0.0003 0.00 11000000.00 6116086.70 0.0000 3.3394 0.1608
0.048000 1 0.000000 0.000000 0.000000 2 0.086400 10.000000 0.000000 10.0004 -76.2136 23.7864 0.0003 0.00 11000000.00 6116086.42 0.0000 3.3394 0.1608
0.052000 1 0.000000 0.000000 0.000000 2 0.093600 10.000000 0.000000 10.0004 -76.2138 23.7862 0.0003 0.00 11000000.00 6116086.12 0.0000 3.3394 0.1608
0.056000 1 0.000000 0.000000 0.000000 2 0.100800 10.000000 0.000000 10.0005 -76.2140 23.7860 0.0003 0.00 11000000.00 6116085.79 0.0000 3.3394 0.1608
0.060000 1 0.000000 0.000000 0.000000 2 0.108000 10.000000 0.000000 10.0006 -76.2141 23.7859 0.0003 0.00 11000000.00 6116085.44 0.0000 3.3394 0.1608
0.064000 1 0.000000 0.000000 0.000000 2 0.115200 10.000000 0.000000 10.0007 -76.2143 23.7857 0.0003 0.00 11000000.00 6116085.07 0.0000 3.3394 0.1608
0.068000 1 0.000000 0.000000 0.000000 2 0.122400 10.000000 0.000000 10.0007 -76.2145 23.7855 0.0003 0.00 11000000.00 6116084.67 0.0000 3.3394 0.1608
0.072000 1 0.000000 0.000000 0.000000 2 0.129600 10.000000 0.000000 10.0008 -76.2148 23.7852 0.0003 0.00 11000000.00 6116084.25 0.0000 3.3394 0.1608
0.076000 1 0.000000 0.000000 0.000000 2 0.136800 10.000000 0.000000 10.0009 -76.2150 23.7850 0.0003 0.00 11000000.00 6116083.80 0.0000 3.3394 0.1608
0.080000 1 0.000000 0.000000 0.000000 2 0.144000 10.000000 0.000000 10.0010 -76.2152 23.7848 0.0003 0.00 11000000.00 6116083.33 0.0000 3.3394 0.1608
0.084000 1 0.000000 0.000000 0.000000 2 0.151200 10.000000 0.000000 10.0011 -76.2155 23.7845 0.0003 0.00 11000000.00 6116082.84 0.0000 3.3394 0.1608
0.088000 1 0.000000 0.000000 0.000000 2 0.158400 10.000000 0.000000 10.0013 -76.2158 23.7842 0.0003 0.00 11000000.00 6116082.32 0.0000 3.3394 0.1608
0.092000 1 0.000000 0.000000 0.000000 2 0.165600 10.000000 0.000000 10.0014 -76.2161 23.7839 0.0003 0.00 11000000.00 6116081.77 0.0000 3.3394 0.1608
0.096000 1 0.000000 0.000000 0.000000 2 0.172800 10.000000 0.000000 10.0015 -76.2164 23.7836 0.0003 0.00 11000000.00 6116081.20 0.0000 3.3394 0.1608
0.100000 1 0.000000 0.000000 0.000000 2 0.180000 10.000000 0.000000 10.0016 -76.2167 23.7833 0.0003 0.00 11000000.00 6116080.61 0.0000 3.3394 0.1608
0.104000 1 0.000000 0.000000 0.000000 2 0.187200 10.000000 0.000000 10.0018 -76.2170 23.7830 0.0003 0.00 11000000.00 6116080.00 0.0000 3.3394 0.1608
0.108000 1 0.000000 0.000000 0.000000 2 0.194400 10.000000 0.000000 10.0019 -76.2173 23.7827 0.0003 0.00 11000000.00 6116079.35 0.0000 3.3394 0.1608
0.112000 1 0.000000 0.000000 0.000000 2 0.201600 10.000000 0.000000 10.0020 -76.2177 23.7823 0.0003 0.00 11000000.00 6116078.69 0.0000 3.3394 0.1608
0.116000 1 0.000000 0.000000 0.000000 2 0.208800 10.000000 0.000000 10.0022 -76.2180 23.7820 0.0003 0.00 11000000.00 6116078.00 0.0000 3.3394 0.1608
0.120000 1 0.000000 0.000000 0.000000 2 0.216000 10.000000 0.000000 10.0023 -76.2184 23.7816 0.0003 0.00 11000000.00 6116077.29 0.0000 3.3394 0.1608
0.124000 1 0.000000 0.000000 0.000000 2 0.223200 10.000000 0.000000 10.0025 -76.2188 23.7812 0.0003 0.00 11000000.00 6116076.55 0.0000 3.3394 0.1608
0.128000 1 0.000000 0.000000 0.000000 2 0.230400 10.000000 0.000000 10.0027 -76.2192 23.7808 0.0003 0.00 11000000.00 6116075.78 0.0000 3.3394 0.1608
0.132000 1 0.000000 0.000000 0.000000 2 0.237600 10.000000 0.000000 10.0028 -76.2196 23.7804 0.0003 0.00 11000000.00 6116075.00 0.0000 3.3394 0.1608
0.136000 1 0.000000 0.000000 0.000000 2 0.244800 10.000000 0.000000 10.0030 -76.2200 23.7800 0.0003 0.00 11000000.00 6116074.18 0.0000 3.3394 0.1608
0.140000 1 0.000000 0.000000 0.000000 2 0.252000 10.000000 0.000000 10.0032 -76.2204 23.7796 0.0003 0.00 11000000.00 6116073.35 0.0000 3.3394 0.1608
0.144000 1 0.000000 0.000000 0.000000 2 0.259200 10.000000 0.000000 10.0034 -76.2209 23.7791 0.0003 0.00 11000000.00 6116072.49 0.0000 3.3394 0.1608
0.148000 1 0.000000 0.000000 0.000000 2 0.266400 10.000000 0.000000 10.0035 -76.2213 23.7787 0.0003 0.00 11000000.00 6116071.60 0.0000 3.3394 0.1608
0.152000 1 0.000000 0.000000 0.000000 2 0.273600 10.000000 0.000000 10.0037 -76.2218 23.7782 0.0003 0.00 11000000.00 6116070.69 0.0000 3.3394 0.1608
0.156000 1 0.000000 0.000000 0.000000 2 0.280800 10.000000 0.000000 10.0039 -76.2223 23.7777 0.0003 0.00 11000000.00 6116069.75 0.0000 3.3394 0.1608
0.160000 1 0.000000 0.000000 0.000000 2 0.288000 10.000000 0.000000 10.0041 -76.2228 23.7772 0.0003 0.00 11000000.00 6116068.79 0.0000 3.3394 0.1608
0.164000 1 0.000000 0.000000 0.000000 2 0.295200 10.000000 0.000000 10.0044 -76.2233 23.7767 0.0003 0.00 11000000.00 6116067.81 0.0000 3.3394 0.1608
0.168000 1 0.000000 0.000000 0.000000 2 0.302400 10.000000 0.000000 10.0046 -76.2238 23.7762 0.0003 0.00 11000000.00 6116066.80 0.0000 3.3394 0.1608
0.172000 1 0.000000 0.000000 0.000000 2 0.309600 10.000000 0.000000 10.0048 -76.2244 23.7756 0.0003 0.00 11000000.00 6116065.77 0.0000 3.3394 0.1608
0.176000 1 0.000000 0.000000 0.000000 2 0.316800 10.000000 0.000000 10.0050 -76.2249 23.7751 0.0003 0.00 11000000.00 6116064.71 0.0000 3.3394 0.1608
0.180000 1 0.000000 0.000000 0.000000 2 0.324000 10.000000 0.000000 10.0052 -76.2255 23.7745 0.0003 0.00 11000000.00 6116063.62 0.0000 3.3394 0.1608
0.184000 1 0.000000 0.000000 0.000000 2 0.331200 10.000000 0.000000 10.0055 -76.2261 23.7739 0.0003 0.00 11000000.00 6116062.51 0.0000 3.3394 0.1608
0.188000 1 0.000000 0.000000 0.000000 2 0.338400 10.000000 0.000000 10.0057 -76.2266 23.7734 0.0003 0.00 11000000.00 6116061.38 0.0000 3.3394 0.1608
0.192000 1 0.000000 0.000000 0.000000 2 0.345600 10.000000 0.000000 10.0060 -76.2272 23.7728 0.0003 0.00 11000000.00 6116060.22 0.0000 3.3394 0.1608
0.196000 1 0.000000 0.000000 0.000000 2 0.352800 10.000000 0.000000 10.0062 -76.2278 23.7722 0.0003 0.00 11000000.00 6116059.04 0.0000 3.3394 0.1608
