% Output generated by QOMET v2.1.0 beta - deltaQ (revision 92)
% time from_id from_node_x from_node_y from_node_z to_id to_node_x to_node_y to_node_z distance Pr SNR FER num_retr op_rate bandwidth loss_rate delay jitter
36.50 0 0.000000 0.000000 0.000000 1 11.750000 10.000000 0.000000 15.4293 -86.7601 13.2399 0.0031 0.0031 11000000.00 6168804.76 0.0000 1.3643 0.1700
36.50 1 11.750000 10.000000 0.000000 0 0.000000 0.000000 0.000000 15.4293 -86.7601 13.2399 0.0031 0.0031 11000000.00 6168804.76 0.0000 1.3643 0.1700
37.00 0 0.000000 0.000000 0.000000 1 11.500000 10.000000 0.000000 15.2398 -86.4595 13.5405 0.0023 0.0023 11000000.00 6175033.55 0.0000 1.3629 0.1674
37.00 1 11.500000 10.000000 0.000000 0 0.000000 0.000000 0.000000 15.2398 -86.4595 13.5405 0.0023 0.0023 11000000.00 6175033.55 0.0000 1.3629 0.1674
37.50 0 0.000000 0.000000 0.000000 1 11.250000 10.000000 0.000000 15.0520 -86.1580 13.8420 0.0017 0.0017 11000000.00 6179656.21 0.0000 1.3619 0.1655
37.50 1 11.250000 10.000000 0.000000 0 0.000000 0.000000 0.000000 15.0520 -86.1580 13.8420 0.0017 0.0017 11000000.00 6179656.21 0.0000 1.3619 0.1655
38.00 0 0.000000 0.000000 0.000000 1 11.000000 10.000000 0.000000 14.8661 -85.8557 14.1443 0.0013 0.0013 11000000.00 6183082.75 0.0000 1.3611 0.1641
38.00 1 11.000000 10.000000 0.000000 0 0.000000 0.000000 0.000000 14.8661 -85.8557 14.1443 0.0013 0.0013 11000000.00 6183082.75 0.0000 1.3611 0.1641
38.50 0 0.000000 0.000000 0.000000 1 10.750000 10.000000 0.000000 14.6820 -85.5528 14.4472 0.0009 0.0009 11000000.00 6185619.79 0.0000 1.3606 0.1630
38.50 1 10.750000 10.000000 0.000000 0 0.000000 0.000000 0.000000 14.6820 -85.5528 14.4472 0.0009 0.0009 11000000.00 6185619.79 0.0000 1.3606 0.1630
39.00 0 0.000000 0.000000 0.000000 1 10.500000 10.000000 0.000000 14.5000 -85.2493 14.7507 0.0007 0.0007 11000000.00 6187496.31 0.0000 1.3602 0.1622
39.00 1 10.500000 10.000000 0.000000 0 0.000000 0.000000 0.000000 14.5000 -85.2493 14.7507 0.0007 0.0007 11000000.00 6187496.31 0.0000 1.3602 0.1622
39.50 0 0.000000 0.000000 0.000000 1 10.250000 10.000000 0.000000 14.3200 -84.9455 15.0545 0.0005 0.0005 11000000.00 6188882.98 0.0000 1.3599 0.1616
39.50 1 10.250000 10.000000 0.000000 0 0.000000 0.000000 0.000000 14.3200 -84.9455 15.0545 0.0005 0.0005 11000000.00 6188882.98 0.0000 1.3599 0.1616
40.00 0 0.000000 0.000000 0.000000 1 10.000000 10.000000 0.000000 14.1421 -84.6416 15.3584 0.0004 0.0004 11000000.00 6189906.84 0.0000 1.3596 0.1612
40.00 1 10.000000 10.000000 0.000000 0 0.000000 0.000000 0.000000 14.1421 -84.6416 15.3584 0.0004 0.0004 11000000.00 6189906.84 0.0000 1.3596 0.1612
40.50 0 0.000000 0.000000 0.000000 1 9.750000 10.000000 0.000000 13.9665 -84.3376 15.6624 0.0003 0.0003 11000000.00 6190662.29 0.0000 1.3595 0.1609
40.50 1 9.750000 10.000000 0.000000 0 0.000000 0.000000 0.000000 13.9665 -84.3376 15.6624 0.0003 0.0003 11000000.00 6190662.29 0.0000 1.3595 0.1609
41.00 0 0.000000 0.000000 0.000000 1 9.500000 10.000000 0.000000 13.7931 -84.0338 15.9662 0.0002 0.0002 11000000.00 6191219.40 0.0000 1.3593 0.1607
41.00 1 9.500000 10.000000 0.000000 0 0.000000 0.000000 0.000000 13.7931 -84.0338 15.9662 0.0002 0.0002 11000000.00 6191219.40 0.0000 1.3593 0.1607
41.50 0 0.000000 0.000000 0.000000 1 9.250000 10.000000 0.000000 13.6221 -83.7304 16.2696 0.0002 0.0002 11000000.00 6191630.08 0.0000 1.3593 0.1605
41.50 1 9.250000 10.000000 0.000000 0 0.000000 0.000000 0.000000 13.6221 -83.7304 16.2696 0.0002 0.0002 11000000.00 6191630.08 0.0000 1.3593 0.1605
42.00 0 0.000000 0.000000 0.000000 1 9.000000 10.000000 0.000000 13.4536 -83.4277 16.5723 0.0001 0.0001 11000000.00 6191932.74 0.0000 1.3592 0.1604
42.00 1 9.000000 10.000000 0.000000 0 0.000000 0.000000 0.000000 13.4536 -83.4277 16.5723 0.0001 0.0001 11000000.00 6191932.74 0.0000 1.3592 0.1604
42.50 0 0.000000 0.000000 0.000000 1 8.750000 10.000000 0.000000 13.2877 -83.1259 16.8741 0.0001 0.0001 11000000.00 6192155.79 0.0000 1.3591 0.1603
42.50 1 8.750000 10.000000 0.000000 0 0.000000 0.000000 0.000000 13.2877 -83.1259 16.8741 0.0001 0.0001 11000000.00 6192155.79 0.0000 1.3591 0.1603
43.00 0 0.000000 0.000000 0.000000 1 8.500000 10.000000 0.000000 13.1244 -82.8252 17.1748 0.0001 0.0001 11000000.00 6192320.19 0.0000 1.3591 0.1602
43.00 1 8.500000 10.000000 0.000000 0 0.000000 0.000000 0.000000 13.1244 -82.8252 17.1748 0.0001 0.0001 11000000.00 6192320.19 0.0000 1.3591 0.1602
43.50 0 0.000000 0.000000 0.000000 1 8.250000 10.000000 0.000000 12.9639 -82.5259 17.4741 0.0000 0.0000 11000000.00 6192441.40 0.0000 1.3591 0.1601
43.50 1 8.250000 10.000000 0.000000 0 0.000000 0.000000 0.000000 12.9639 -82.5259 17.4741 0.0000 0.0000 11000000.00 6192441.40 0.0000 1.3591 0.1601
44.00 0 0.000000 0.000000 0.000000 1 8.000000 10.000000 0.000000 12.8062 -82.2283 17.7717 0.0000 0.0000 11000000.00 6192530.81 0.0000 1.3591 0.1601
44.00 1 8.000000 10.000000 0.000000 0 0.000000 0.000000 0.000000 12.8062 -82.2283 17.7717 0.0000 0.0000 11000000.00 6192530.81 0.0000 1.3591 0.1601
44.50 0 0.000000 0.000000 0.000000 1 7.750000 10.000000 0.000000 12.6516 -81.9328 18.0672 0.0000 0.0000 11000000.00 6192596.82 0.0000 1.3590 0.1601
44.50 1 7.750000 10.000000 0.000000 0 0.000000 0.000000 0.000000 12.6516 -81.9328 18.0672 0.0000 0.0000 11000000.00 6192596.82 0.0000 1.3590 0.1601
45.00 0 0.000000 0.000000 0.000000 1 7.500000 10.000000 0.000000 12.5000 -81.6397 18.3603 0.0000 0.0000 11000000.00 6192645.61 0.0000 1.3590 0.1601
45.00 1 7.500000 10.000000 0.000000 0 0.000000 0.000000 0.000000 12.5000 -81.6397 18.3603 0.0000 0.0000 11000000.00 6192645.61 0.0000 1.3590 0.1601
45.50 0 0.000000 0.000000 0.000000 1 7.250000 10.000000 0.000000 12.3516 -81.3493 18.6507 0.0000 0.0000 11000000.00 6192681.70 0.0000 1.3590 0.1600
45.50 1 7.250000 10.000000 0.000000 0 0.000000 0.000000 0.000000 12.3516 -81.3493 18.6507 0.0000 0.0000 11000000.00 6192681.70 0.0000 1.3590 0.1600
46.00 0 0.000000 0.000000 0.000000 1 7.000000 10.000000 0.000000 12.2066 -81.0619 18.9381 0.0000 0.0000 11000000.00 6192708.45 0.0000 1.3590 0.1600
46.00 1 7.000000 10.000000 0.000000 0 0.000000 0.000000 0.000000 12.2066 -81.0619 18.9381 0.0000 0.0000 11000000.00 6192708.45 0.0000 1.3590 0.1600
46.50 0 0.000000 0.000000 0.000000 1 6.750000 10.000000 0.000000 12.0649 -80.7781 19.2219 0.0000 0.0000 11000000.00 6192728.31 0.0000 1.3590 0.1600
46.50 1 6.750000 10.000000 0.000000 0 0.000000 0.000000 0.000000 12.0649 -80.7781 19.2219 0.0000 0.0000 11000000.00 6192728.31 0.0000 1.3590 0.1600
47.00 0 0.000000 0.000000 0.000000 1 6.500000 10.000000 0.000000 11.9269 -80.4982 19.5018 0.0000 0.0000 11000000.00 6192743.08 0.0000 1.3590 0.1600
47.00 1 6.500000 10.000000 0.000000 0 0.000000 0.000000 0.000000 11.9269 -80.4982 19.5018 0.0000 0.0000 11000000.00 6192743.08 0.0000 1.3590 0.1600
47.50 0 0.000000 0.000000 0.000000 1 6.250000 10.000000 0.000000 11.7925 -80.2226 19.7774 0.0000 0.0000 11000000.00 6192754.10 0.0000 1.3590 0.1600
47.50 1 6.250000 10.000000 0.000000 0 0.000000 0.000000 0.000000 11.7925 -80.2226 19.7774 0.0000 0.0000 11000000.00 6192754.10 0.0000 1.3590 0.1600
48.00 0 0.000000 0.000000 0.000000 1 6.000000 10.000000 0.000000 11.6619 -79.9518 20.0482 0.0000 0.0000 11000000.00 6192762.33 0.0000 1.3590 0.1600
48.00 1 6.000000 10.000000 0.000000 0 0.000000 0.000000 0.000000 11.6619 -79.9518 20.0482 0.0000 0.0000 11000000.00 6192762.33 0.0000 1.3590 0.1600
48.50 0 0.000000 0.000000 0.000000 1 5.750000 10.000000 0.000000 11.5353 -79.6863 20.3137 0.0000 0.0000 11000000.00 6192768.51 0.0000 1.3590 0.1600
48.50 1 5.750000 10.000000 0.000000 0 0.000000 0.000000 0.000000 11.5353 -79.6863 20.3137 0.0000 0.0000 11000000.00 6192768.51 0.0000 1.3590 0.1600
49.00 0 0.000000 0.000000 0.000000 1 5.500000 10.000000 0.000000 11.4127 -79.4265 20.5735 0.0000 0.0000 11000000.00 6192773.16 0.0000 1.3590 0.1600
49.00 1 5.500000 10.000000 0.000000 0 0.000000 0.000000 0.000000 11.4127 -79.4265 20.5735 0.0000 0.0000 11000000.00 6192773.16 0.0000 1.3590 0.1600
49.50 0 0.000000 0.000000 0.000000 1 5.250000 10.000000 0.000000 11.2944 -79.1730 20.8270 0.0000 0.0000 11000000.00 6192776.66 0.0000 1.3590 0.1600
49.50 1 5.250000 10.000000 0.000000 0 0.000000 0.000000 0.000000 11.2944 -79.1730 20.8270 0.0000 0.0000 11000000.00 6192776.66 0.0000 1.3590 0.1600
50.00 0 0.000000 0.000000 0.000000 1 5.000000 10.000000 0.000000 11.1803 -78.9262 21.0738 0.0000 0.0000 11000000.00 6192779.32 0.0000 1.3590 0.1600
50.00 1 5.000000 10.000000 0.000000 0 0.000000 0.000000 0.000000 11.1803 -78.9262 21.0738 0.0000 0.0000 11000000.00 6192779.32 0.0000 1.3590 0.1600
50.50 0 0.000000 0.000000 0.000000 1 4.750000 10.000000 0.000000 11.0708 -78.6867 21.3133 0.0000 0.0000 11000000.00 6192781.34 0.0000 1.3590 0.1600
50.50 1 4.750000 10.000000 0.000000 0 0.000000 0.000000 0.000000 11.0708 -78.6867 21.3133 0.0000 0.0000 11000000.00 6192781.34 0.0000 1.3590 0.1600
51.00 0 0.000000 0.000000 0.000000 1 4.500000 10.000000 0.000000 10.9659 -78.4551 21.5449 0.0000 0.0000 11000000.00 6192782.89 0.0000 1.3590 0.1600
51.00 1 4.500000 10.000000 0.000000 0 0.000000 0.000000 0.000000 10.9659 -78.4551 21.5449 0.0000 0.0000 11000000.00 6192782.89 0.0000 1.3590 0.1600
51.50 0 0.000000 0.000000 0.000000 1 4.250000 10.000000 0.000000 10.8657 -78.2319 21.7681 0.0000 0.0000 11000000.00 6192784.07 0.0000 1.3590 0.1600
51.50 1 4.250000 10.000000 0.000000 0 0.000000 0.000000 0.000000 10.8657 -78.2319 21.7681 0.0000 0.0000 11000000.00 6192784.07 0.0000 1.3590 0.1600
52.00 0 0.000000 0.000000 0.000000 1 4.000000 10.000000 0.000000 10.7703 -78.0175 21.9825 0.0000 0.0000 11000000.00 6192784.99 0.0000 1.3590 0.1600
52.00 1 4.000000 10.000000 0.000000 0 0.000000 0.000000 0.000000 10.7703 -78.0175 21.9825 0.0000 0.0000 11000000.00 6192784.99 0.0000 1.3590 0.1600
52.50 0 0.000000 0.000000 0.000000 1 3.750000 10.000000 0.000000 10.6800 -77.8127 22.1873 0.0000 0.0000 11000000.00 6192785.70 0.0000 1.3590 0.1600
52.50 1 3.750000 10.000000 0.000000 0 0.000000 0.000000 0.000000 10.6800 -77.8127 22.1873 0.0000 0.0000 11000000.00 6192785.70 0.0000 1.3590 0.1600
53.00 0 0.000000 0.000000 0.000000 1 3.500000 10.000000 0.000000 10.5948 -77.6179 22.3821 0.0000 0.0000 11000000.00 6192786.25 0.0000 1.3590 0.1600
53.00 1 3.500000 10.000000 0.000000 0 0.000000 0.000000 0.000000 10.5948 -77.6179 22.3821 0.0000 0.0000 11000000.00 6192786.25 0.0000 1.3590 0.1600
53.50 0 0.000000 0.000000 0.000000 1 3.250000 10.000000 0.000000 10.5149 -77.4337 22.5663 0.0000 0.0000 11000000.00 6192786.68 0.0000 1.3590 0.1600
53.50 1 3.250000 10.000000 0.000000 0 0.000000 0.000000 0.000000 10.5149 -77.4337 22.5663 0.0000 0.0000 11000000.00 6192786.68 0.0000 1.3590 0.1600
54.00 0 0.000000 0.000000 0.000000 1 3.000000 10.000000 0.000000 10.4403 -77.2607 22.7393 0.0000 0.0000 11000000.00 6192787.02 0.0000 1.3590 0.1600
54.00 1 3.000000 10.000000 0.000000 0 0.000000 0.000000 0.000000 10.4403 -77.2607 22.7393 0.0000 0.0000 11000000.00 6192787.02 0.0000 1.3590 0.1600
54.50 0 0.000000 0.000000 0.000000 1 2.750000 10.000000 0.000000 10.3712 -77.0992 22.9008 0.0000 0.0000 11000000.00 6192787.29 0.0000 1.3590 0.1600
54.50 1 2.750000 10.000000 0.000000 0 0.000000 0.000000 0.000000 10.3712 -77.0992 22.9008 0.0000 0.0000 11000000.00 6192787.29 0.0000 1.3590 0.1600
55.00 0 0.000000 0.000000 0.000000 1 2.500000 10.000000 0.000000 10.3078 -76.9499 23.0501 0.0000 0.0000 11000000.00 6192787.50 0.0000 1.3590 0.1600
55.00 1 2.500000 10.000000 0.000000 0 0.000000 0.000000 0.000000 10.3078 -76.9499 23.0501 0.0000 0.0000 11000000.00 6192787.50 0.0000 1.3590 0.1600
55.50 0 0.000000 0.000000 0.000000 1 2.250000 10.000000 0.000000 10.2500 -76.8133 23.1867 0.0000 0.0000 11000000.00 6192787.67 0.0000 1.3590 0.1600
55.50 1 2.250000 10.000000 0.000000 0 0.000000 0.000000 0.000000 10.2500 -76.8133 23.1867 0.0000 0.0000 11000000.00 6192787.67 0.0000 1.3590 0.1600
56.00 0 0.000000 0.000000 0.000000 1 2.000000 10.000000 0.000000 10.1980 -76.6897 23.3103 0.0000 0.0000 11000000.00 6192787.80 0.0000 1.3590 0.1600
56.00 1 2.000000 10.000000 0.000000 0 0.000000 0.000000 0.000000 10.1980 -76.6897 23.3103 0.0000 0.0000 11000000.00 6192787.80 0.0000 1.3590 0.1600
56.50 0 0.000000 0.000000 0.000000 1 1.750000 10.000000 0.000000 10.1520 -76.5795 23.4205 0.0000 0.0000 11000000.00 6192787.91 0.0000 1.3590 0.1600
56.50 1 1.750000 10.000000 0.000000 0 0.000000 0.000000 0.000000 10.1520 -76.5795 23.4205 0.0000 0.0000 11000000.00 6192787.91 0.0000 1.3590 0.1600
57.00 0 0.000000 0.000000 0.000000 1 1.500000 10.000000 0.000000 10.1119 -76.4833 23.5167 0.0000 0.0000 11000000.00 6192787.99 0.0000 1.3590 0.1600
57.00 1 1.500000 10.000000 0.000000 0 0.000000 0.000000 0.000000 10.1119 -76.4833 23.5167 0.0000 0.0000 11000000.00 6192787.99 0.0000 1.3590 0.1600
57.50 0 0.000000 0.000000 0.000000 1 1.250000 10.000000 0.000000 10.0778 -76.4013 23.5987 0.0000 0.0000 11000000.00 6192788.06 0.0000 1.3590 0.1600
57.50 1 1.250000 10.000000 0.000000 0 0.000000 0.000000 0.000000 10.0778 -76.4013 23.5987 0.0000 0.0000 11000000.00 6192788.06 0.0000 1.3590 0.1600
58.00 0 0.000000 0.000000 0.000000 1 1.000000 10.000000 0.000000 10.0499 -76.3337 23.6663 0.0000 0.0000 11000000.00 6192788.10 0.0000 1.3590 0.1600
58.00 1 1.000000 10.000000 0.000000 0 0.000000 0.000000 0.000000 10.0499 -76.3337 23.6663 0.0000 0.0000 11000000.00 6192788.10 0.0000 1.3590 0.1600
58.50 0 0.000000 0.000000 0.000000 1 0.750000 10.000000 0.000000 10.0281 -76.2809 23.7191 0.0000 0.0000 11000000.00 6192788.14 0.0000 1.3590 0.1600
58.50 1 0.750000 10.000000 0.000000 0 0.000000 0.000000 0.000000 10.0281 -76.2809 23.7191 0.0000 0.0000 11000000.00 6192788.14 0.0000 1.3590 0.1600
59.00 0 0.000000 0.000000 0.000000 1 0.500000 10.000000 0.000000 10.0125 -76.2431 23.7569 0.0000 0.0000 11000000.00 6192788.17 0.0000 1.3590 0.1600
59.00 1 0.500000 10.000000 0.000000 0 0.000000 0.000000 0.000000 10.0125 -76.2431 23.7569 0.0000 0.0000 11000000.00 6192788.17 0.0000 1.3590 0.1600
59.50 0 0.000000 0.000000 0.000000 1 0.250000 10.000000 0.000000 10.0031 -76.2203 23.7797 0.0000 0.0000 11000000.00 6192788.18 0.0000 1.3590 0.1600
59.50 1 0.250000 10.000000 0.000000 0 0.000000 0.000000 0.000000 10.0031 -76.2203 23.7797 0.0000 0.0000 11000000.00 6192788.18 0.0000 1.3590 0.1600
60.00 0 0.000000 0.000000 0.000000 1 0.000000 10.000000 0.000000 10.0000 -76.2127 23.7873 0.0000 0.0000 11000000.00 6192788.19 0.0000 1.3590 0.1600
60.00 1 0.000000 10.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0000 0.0000 11000000.00 6192788.19 0.0000 1.3590 0.1600
